UNITID,XF3A01,F3A01,XF3A02,F3A02,XF3A03,F3A03,XF3A04,F3A04,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3D01,F3D01,XF3D02,F3D02,XF3D03,F3D03,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D08,F3D08,XF3D09,F3D09,XF3E01,F3E01,XF3E02,F3E02,XF3E03,F3E03,XF3E04,F3E04,XF3E05,F3E05,XF3E06,F3E06,XF3E07,F3E07   
441441,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",821904,"Z",0,"Z",0,"Z",0,"R",821904,"Z",0,"Z",0,"R",1480487,"R",821904,"Z",0,"Z",0,"R",668,"R",93235,"A",,"R",0,"R",2396294,"R",495526,"Z",0,"R",1320528,"A",,"Z",0,"R",0,"R",1816054
441496,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1108786,"R",58636,"R",67724,"R",4320,"R",1239466,"R",1239466,"R",0,"R",3167916,"R",1167422,"R",67724,"R",4320,"R",0,"R",0,"A",,"R",0,"R",4407382,"R",640224,"R",0,"R",545376,"A",,"R",0,"R",2309476,"R",3495076
441502,"R",7736540,"R",7254533,"R",482007,"R",7736540,"R",27273107,"R",21525960,"R",0,"R",5747147,"A",,"R",-5265140,"R",0,"R",482007,"R",1623540,"Z",0,"Z",0,"Z",0,"R",1623540,"R",1623540,"Z",0,"R",2224716,"R",1623540,"Z",0,"Z",0,"Z",0,"R",61104,"R",2425,"R",0,"R",3911785,"R",1222633,"Z",0,"R",1489632,"R",2148,"Z",0,"R",0,"R",2714413
441548,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",293644,"R",0,"R",0,"R",0,"R",293644,"R",0,"R",0,"R",1598727,"R",0,"R",0,"R",0,"R",0,"R",101354,"A",,"R",0,"R",1700081,"R",585981,"R",0,"R",199000,"A",,"R",0,"R",1046874,"R",1831855
441584,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2753796,"R",152340,"R",0,"R",0,"R",2906136,"R",50780,"R",0,"R",8354029,"R",0,"R",0,"R",0,"R",32468,"R",0,"A",,"R",117013,"R",8503510,"R",3477280,"R",0,"R",4426541,"A",,"R",0,"R",95015,"R",7998836
441618,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",277102,"Z",0,"R",6765,"Z",0,"R",283867,"Z",0,"Z",0,"R",711977,"R",0,"R",0,"R",0,"R",0,"R",102685,"A",,"R",0,"R",814662,"R",333392,"Z",0,"R",205909,"A",,"Z",0,"R",0,"R",539301
441636,"R",870506,"R",555940,"R",314566,"R",870506,"R",2929311,"R",2810912,"R",0,"R",118399,"R",-61819,"R",257986,"R",0,"R",314566,"R",411713,"Z",0,"Z",0,"Z",0,"R",411713,"Z",0,"Z",0,"R",2601173,"R",0,"R",0,"R",0,"R",86,"R",328052,"R",0,"R",0,"R",2929311,"R",526627,"Z",0,"R",2284285,"Z",0,"Z",0,"R",0,"R",2810912
441645,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",822213,"R",0,"R",10000,"R",17600,"R",849813,"R",849813,"R",0,"R",2795538,"R",822213,"R",10000,"R",0,"R",7917,"R",788856,"A",,"R",509816,"R",4934340,"R",3056173,"R",0,"R",1359018,"A",,"R",0,"R",212820,"R",4628011
441663,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",887351,"R",0,"R",0,"R",40324,"R",927675,"R",40324,"R",0,"R",2907571,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",2907571,"R",931086,"R",0,"R",1811753,"A",,"R",0,"R",57841,"R",2800680
441706,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",573609,"R",0,"R",20631,"R",0,"R",594240,"R",0,"R",0,"R",633630,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",633630,"R",235777,"R",0,"R",383273,"A",,"R",0,"R",0,"R",619050
441733,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",43169,"R",2000,"Z",0,"Z",0,"R",45169,"Z",0,"Z",0,"R",108225,"R",45169,"Z",0,"Z",0,"Z",0,"R",10306,"A",,"R",0,"R",163700,"R",47911,"Z",0,"R",88344,"A",,"Z",0,"R",0,"R",136255
441742,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4478000,"R",160000,"R",435000,"R",4000,"R",5077000,"Z",0,"Z",0,"R",9962000,"R",4638000,"R",435000,"R",4000,"R",0,"R",9000,"A",,"R",0,"R",15048000,"R",4370000,"Z",0,"R",5685000,"A",,"Z",0,"R",0,"R",10055000
441751,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",55856,"R",0,"R",0,"R",0,"R",55856,"R",0,"R",0,"R",224491,"R",55856,"R",0,"R",0,"R",-17915,"R",0,"A",,"R",0,"R",262432,"R",84247,"R",0,"R",90845,"A",,"R",0,"R",0,"R",175092
441779,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",249083,"R",0,"R",0,"R",5804,"R",254887,"R",0,"R",0,"R",477430,"R",0,"R",0,"R",0,"R",0,"R",118852,"A",,"R",1,"R",596283,"R",223192,"R",0,"R",334386,"A",,"R",0,"R",0,"R",557578
441788,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2531543,"R",88720,"R",0,"R",2100,"R",2622363,"R",2622363,"R",0,"R",7395007,"R",2620263,"R",0,"R",2100,"R",0,"R",0,"A",,"R",0,"R",10017370,"R",902884,"R",0,"R",867476,"A",,"R",0,"R",3501996,"R",5272356
441797,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",199632,"R",0,"R",0,"R",0,"R",199632,"R",0,"R",0,"R",337407,"R",0,"R",0,"R",0,"R",0,"R",90676,"A",,"R",0,"R",428083,"R",347565,"R",0,"R",163475,"A",,"R",0,"R",0,"R",511040
441830,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",183987,"R",9450,"R",12975,"R",0,"R",206412,"R",0,"R",0,"R",589509,"R",0,"R",0,"R",0,"R",2303,"R",553464,"A",,"R",7936,"R",1153212,"R",150000,"R",0,"R",44402,"A",,"R",0,"R",814919,"R",1009321
441858,"R",1123293,"R",395282,"R",728011,"R",1123293,"R",3460528,"R",2274240,"R",-1116370,"R",69918,"R",0,"R",656983,"R",1110,"R",728011,"R",894585,"R",0,"R",0,"R",0,"R",894585,"R",0,"R",0,"R",2397816,"R",894585,"R",0,"R",0,"R",0,"R",0,"R",0,"R",168127,"R",3460528,"R",868634,"R",0,"R",868634,"R",0,"R",0,"R",536972,"R",2274240
441876,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",618201,"R",0,"R",0,"R",0,"R",618201,"R",618201,"R",0,"R",1947348,"R",618201,"R",0,"R",0,"R",2059,"R",336509,"A",,"R",0,"R",2904117,"R",928620,"R",0,"R",0,"A",,"R",0,"R",1131700,"R",2060320
441919,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5137295,"R",8035,"Z",0,"R",0,"R",5145330,"R",0,"R",0,"R",13002678,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",26560,"R",13029238,"R",3434879,"R",0,"R",5121468,"R",0,"R",0,"R",1422053,"R",9978400
441928,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3747399,"R",31657,"R",116974,"R",0,"R",3896030,"R",863810,"R",0,"R",12666418,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12666418,"R",3761149,"R",0,"R",5435212,"R",0,"R",0,"R",1275053,"R",10471414
441955,"R",1704275,"R",3489413,"R",-1785138,"R",1704275,"R",18914114,"R",8328402,"R",0,"R",10585712,"A",,"R",-223069,"R",-12147781,"R",-1785138,"R",2932763,"R",2220804,"R",0,"R",247478,"R",5401045,"R",256413,"Z",0,"R",18914114,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",18914114,"R",2130080,"Z",0,"R",6198322,"Z",0,"Z",0,"R",0,"R",8328402
441964,"R",835580,"R",2141214,"R",-1305634,"R",835580,"R",13354314,"R",6584350,"R",0,"R",6769964,"A",,"R",-720961,"R",-7354637,"R",-1305634,"R",1503462,"R",1148395,"R",0,"R",130357,"R",2782214,"R",264209,"Z",0,"R",13354314,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",13354314,"R",1917119,"Z",0,"R",4667231,"Z",0,"Z",0,"R",0,"R",6584350
441973,"R",15546820,"R",5256840,"R",10289980,"R",15546820,"R",48053798,"R",35929786,"R",-4202466,"R",7921546,"R",-7864130,"R",10232564,"R",0,"R",10289980,"R",6181192,"R",2702760,"R",1922432,"R",3116246,"R",13922630,"R",13922630,"R",0,"R",34549431,"R",8883952,"R",1922432,"R",0,"R",0,"R",0,"R",2697983,"R",0,"R",48053798,"R",8982510,"R",0,"R",25079257,"R",1868019,"R",0,"R",0,"R",35929786
442037,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2210615,"R",29095,"R",15262,"Z",0,"R",2254972,"Z",0,"Z",0,"R",5891543,"R",2239710,"R",15262,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",8146515,"R",1958840,"R",0,"R",1568398,"R",606439,"Z",0,"R",1588928,"R",5722605
442046,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4076775,"R",53657,"R",28147,"Z",0,"R",4158579,"Z",0,"Z",0,"R",10865075,"R",4130432,"R",28147,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",15023654,"R",4015988,"Z",0,"R",2792100,"R",1548705,"Z",0,"R",3182194,"R",11538987
442073,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3966036,"R",52200,"R",27382,"Z",0,"R",4045618,"Z",0,"Z",0,"R",10569942,"R",4018236,"R",27382,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",14615560,"R",5126233,"Z",0,"R",2037014,"A",,"Z",0,"R",4999578,"R",12162825
442134,"R",3715562,"R",1396920,"R",2318642,"R",3715562,"R",6175887,"R",5207958,"R",-1,"R",967928,"R",-861670,"R",2212384,"R",0,"R",2318642,"R",1708597,"R",40800,"R",0,"R",0,"R",1749397,"R",0,"R",0,"R",4405686,"R",1749394,"R",0,"R",0,"R",20807,"R",0,"R",0,"R",0,"R",6175887,"R",1200990,"R",0,"R",4006968,"R",0,"R",0,"R",0,"R",5207958
442143,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3129393,"R",537561,"R",8729,"R",377968,"R",4053651,"R",302471,"R",0,"R",8234452,"R",0,"R",0,"R",0,"R",3301,"R",600650,"R",0,"R",12565,"R",8850968,"R",1180617,"R",6181,"R",10145533,"R",0,"R",0,"R",65767,"R",11398098
442152,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6097361,"R",2596898,"R",2142,"R",530317,"R",9226718,"R",457494,"R",0,"R",17515382,"R",0,"R",0,"R",0,"R",9426,"R",1300688,"R",0,"R",43817,"R",18869313,"R",2686136,"R",18176,"R",21035279,"R",0,"R",0,"R",153340,"R",23892931
442161,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4626782,"R",1095965,"R",2630,"R",330192,"R",6055569,"R",377243,"R",0,"R",13309730,"R",0,"R",0,"R",0,"R",5800,"R",958130,"R",0,"R",99563,"R",14373223,"R",2195898,"R",10038,"R",17435566,"R",0,"R",0,"R",90105,"R",19731607
442170,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6337650,"R",994789,"R",7425,"R",296975,"R",7636839,"R",518316,"R",0,"R",14255774,"R",0,"R",0,"R",0,"R",7688,"R",1111682,"R",0,"R",14074,"R",15389218,"R",2432480,"R",10746,"R",14276064,"R",0,"R",0,"R",111910,"R",16831200
442189,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",719679,"R",4183568,"R",0,"R",173968,"R",5077215,"R",622055,"R",0,"R",7605391,"R",0,"R",0,"R",0,"R",3166,"R",577383,"R",0,"R",191554,"R",8377494,"R",1227111,"R",9851,"R",10177445,"R",0,"R",0,"R",56088,"R",11470495
442204,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",355929,"R",29114,"R",0,"R",0,"R",385043,"R",0,"R",0,"R",278965,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",278965,"R",3593,"R",0,"R",0,"A",,"R",0,"R",0,"R",3593
442213,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",37661,"R",0,"R",6875,"R",0,"R",44536,"R",0,"R",0,"R",366924,"R",0,"R",0,"R",0,"R",0,"R",7265,"A",,"R",0,"R",374189,"R",54868,"R",0,"R",305963,"A",,"R",0,"R",0,"R",360831
442222,"R",5394630,"R",2029628,"R",3365002,"R",5394630,"R",7942929,"R",7824179,"R",-162452,"R",-43702,"R",-613233,"R",4021937,"R",0,"R",3365002,"R",680674,"R",0,"R",453041,"R",426178,"R",1559893,"R",1559893,"R",0,"R",6627860,"R",680674,"R",453041,"R",0,"R",0,"R",0,"R",181353,"R",1,"R",7942929,"R",2198896,"R",0,"R",5553549,"R",71734,"R",0,"R",0,"R",7824179
442231,"R",39132327,"R",6917115,"R",32215212,"R",39132327,"R",28116887,"R",25017760,"R",-1143657,"R",1955470,"R",22033975,"R",8225768,"R",-1,"R",32215212,"R",5255482,"R",126479,"R",124038,"Z",0,"R",5505999,"R",427744,"Z",0,"R",24969851,"Z",0,"Z",0,"Z",0,"Z",0,"R",243649,"R",2843013,"R",60374,"R",28116887,"R",6080115,"Z",0,"R",13985204,"R",1501042,"Z",0,"R",3451399,"R",25017760
442240,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",824471,"Z",0,"Z",0,"Z",0,"R",824471,"Z",0,"Z",0,"R",3769136,"Z",0,"Z",0,"Z",0,"Z",0,"R",891222,"A",,"R",0,"R",4660358,"R",1549998,"Z",0,"R",2151130,"A",,"Z",0,"R",0,"R",3701128
442310,"R",7400111,"R",521399,"R",6878712,"R",7400111,"R",9860414,"R",8961792,"R",1,"R",898623,"R",0,"R",5980090,"R",-1,"R",6878712,"R",2571129,"R",101059,"R",0,"R",0,"R",2672188,"R",0,"R",0,"R",9860414,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9860414,"R",5141524,"R",0,"R",3820268,"R",0,"R",0,"R",0,"R",8961792
442329,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3535576,"R",74204,"R",34891,"R",0,"R",3644671,"R",201278,"R",0,"R",12195284,"R",0,"R",0,"R",0,"R",0,"R",184549,"A",,"R",201278,"R",12581111,"R",3349910,"R",0,"R",9157881,"A",,"R",0,"R",0,"R",12507791
442338,"R",868582,"R",3019102,"R",-2150520,"R",868582,"R",16287312,"R",8751255,"R",0,"R",7536057,"A",,"R",-902533,"R",-8784044,"R",-2150520,"R",4011265,"R",1145847,"R",0,"R",227155,"R",5384267,"R",435047,"Z",0,"R",16287312,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",16287312,"R",3155369,"Z",0,"R",5595886,"Z",0,"Z",0,"R",0,"R",8751255
442347,"R",1324198,"R",1465408,"R",-141210,"R",1324198,"R",12050707,"R",6758845,"R",0,"R",5291862,"A",,"R",799413,"R",-6232485,"R",-141210,"R",2594755,"R",592913,"R",295740,"R",113697,"R",3597105,"R",0,"Z",0,"R",12050707,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",12050707,"R",1613276,"Z",0,"R",5145568,"Z",0,"Z",0,"R",1,"R",6758845
442365,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2843852,"R",100486,"R",13947,"R",470786,"R",3429071,"R",176936,"R",0,"R",11708580,"R",0,"R",0,"R",0,"R",0,"R",0,"R",414942,"R",0,"R",12123522,"R",4082640,"R",0,"R",5991134,"R",160041,"R",293850,"R",0,"R",10527665
442408,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2567529,"R",34202,"R",363913,"R",12354,"R",2977998,"R",12354,"Z",0,"R",6620212,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",23346,"R",6643558,"R",1466148,"Z",0,"R",8227,"Z",0,"Z",0,"R",2299639,"R",3774014
442435,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",234976,"R",19000,"R",0,"R",0,"R",253976,"R",0,"R",0,"R",978092,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",978092,"R",408524,"R",0,"R",394452,"A",,"R",0,"R",0,"R",802976
442462,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1788998,"R",84117,"R",0,"R",0,"R",1873115,"R",28039,"R",0,"R",6035509,"R",0,"R",0,"R",0,"R",23457,"R",0,"A",,"R",84538,"R",6143504,"R",2255278,"R",0,"R",3652503,"A",,"R",0,"R",0,"R",5907781
442499,"R",1072438,"R",783692,"R",288746,"R",1072438,"R",6072825,"R",7304710,"R",0,"R",-1231885,"A",,"R",450230,"R",1070401,"R",288746,"R",1360020,"R",37000,"R",38688,"R",11667,"R",1447375,"R",11667,"Z",0,"R",4906161,"Z",0,"Z",0,"Z",0,"Z",0,"R",345408,"Z",0,"R",821256,"R",6072825,"R",1497719,"Z",0,"R",5053224,"Z",0,"Z",0,"R",753767,"R",7304710
442505,"R",1575299,"R",775894,"R",799405,"R",1575299,"R",7504943,"R",8416574,"R",0,"R",-911631,"A",,"R",1810558,"R",-99522,"R",799405,"R",2083820,"R",69094,"R",45832,"R",39847,"R",2238593,"R",39847,"Z",0,"R",6951029,"Z",0,"Z",0,"Z",0,"Z",0,"R",553914,"Z",0,"R",0,"R",7504943,"R",1815194,"Z",0,"R",5530336,"Z",0,"Z",0,"R",1071044,"R",8416574
442569,"R",17431969,"R",13012784,"R",4419185,"R",17431969,"R",41229499,"R",39323538,"R",0,"R",1905961,"R",-77500,"R",2590724,"R",0,"R",4419185,"R",0,"R",0,"R",0,"R",3753345,"R",3753345,"R",2465532,"Z",0,"R",41061275,"Z",0,"Z",0,"Z",0,"R",168224,"Z",0,"Z",0,"R",0,"R",41229499,"R",11242851,"Z",0,"R",28080687,"Z",0,"Z",0,"R",0,"R",39323538
442602,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3706142,"R",382455,"R",0,"R",0,"R",4088597,"R",0,"R",0,"R",12744514,"R",0,"R",0,"R",0,"R",11676,"R",0,"Z",0,"R",564925,"R",13321115,"R",8428637,"R",0,"R",2238229,"R",0,"R",0,"R",39,"R",10666905
442611,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6691000,"R",320000,"R",5000,"R",1103000,"R",8119000,"R",8090000,"R",0,"R",24076000,"R",0,"R",0,"R",0,"R",0,"R",782000,"A",,"R",8090000,"R",32948000,"R",9337000,"R",0,"R",23071000,"A",,"R",29000,"R",186000,"R",32623000
442620,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1741363,"R",35950,"R",0,"R",0,"R",1777313,"R",0,"R",0,"R",5910347,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",5910347,"R",2077086,"R",0,"R",1946996,"A",,"R",0,"R",0,"R",4024082
442648,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2367606,"R",70017,"R",150,"R",0,"R",2437773,"R",23339,"R",0,"R",8745755,"R",0,"R",0,"R",0,"R",11938,"R",0,"A",,"R",63515,"R",8821208,"R",2924793,"R",0,"R",3848808,"A",,"R",0,"R",782434,"R",7556035
442657,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1149610,"R",22875,"Z",0,"R",15040,"R",1187525,"Z",0,"Z",0,"R",2469692,"Z",0,"Z",0,"Z",0,"Z",0,"R",101049,"A",,"R",2341,"R",2573082,"R",688778,"R",440014,"R",1122842,"A",,"Z",0,"R",326913,"R",2578547
442718,"R",974381,"R",6120,"R",968261,"R",974381,"R",5323995,"R",3979479,"R",-229137,"R",1115379,"R",0,"R",1168728,"R",-1315846,"R",968261,"R",943452,"R",38913,"R",20101,"R",16152,"R",1018618,"R",0,"R",0,"R",4988379,"R",0,"R",0,"R",0,"R",0,"R",0,"R",335616,"R",0,"R",5323995,"R",1157129,"R",0,"R",2820282,"R",2068,"R",0,"R",0,"R",3979479
442727,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5052480,"R",122165,"R",45249,"R",0,"R",5219894,"R",0,"R",0,"R",16968671,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",16968671,"R",6887968,"R",0,"R",5694755,"A",,"R",0,"R",0,"R",12582723
442736,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1955692,"R",26947,"R",0,"R",0,"R",1982639,"R",0,"R",0,"R",7429478,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",7429478,"R",3667509,"R",0,"R",3479553,"A",,"R",0,"R",0,"R",7147062
442745,"R",31201677,"R",3063286,"R",28138391,"R",31201677,"R",14447406,"R",10420572,"R",-1526259,"R",2500575,"A",,"R",27476226,"R",-1838410,"R",28138391,"R",5060618,"R",57787,"R",2662,"R",27329,"R",5148396,"R",0,"R",0,"R",14446788,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",618,"R",14447406,"R",3623561,"Z",0,"R",6797011,"Z",0,"Z",0,"R",0,"R",10420572
442790,"R",23388994,"R",2426194,"R",20962800,"R",23388994,"R",20244512,"R",14999348,"R",0,"R",5245164,"R",0,"R",15717636,"R",0,"R",20962800,"R",6481443,"R",153780,"R",0,"R",0,"R",6635223,"R",0,"R",0,"R",20244512,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20244512,"R",8130033,"R",0,"R",6869315,"R",0,"R",0,"R",0,"R",14999348
442824,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8010781,"R",548164,"R",1508920,"R",1636114,"R",11703979,"R",568967,"R",0,"R",36381177,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1115009,"R",0,"R",37496186,"R",17891431,"R",0,"R",17648622,"R",449961,"R",1067147,"R",0,"R",37057161
442842,"R",6787606,"R",2146445,"R",4641161,"R",6787606,"R",3530481,"R",3025954,"R",0,"R",504527,"A",,"R",4136634,"R",0,"R",4641161,"R",250862,"Z",0,"Z",0,"Z",0,"R",250862,"Z",0,"Z",0,"R",2824395,"R",250862,"R",0,"R",0,"R",395,"R",199542,"Z",0,"R",255287,"R",3530481,"R",826449,"Z",0,"R",1267742,"Z",0,"Z",0,"R",931763,"R",3025954
442851,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1309054,"R",0,"R",0,"R",0,"R",1309054,"R",0,"R",0,"R",2199277,"Z",0,"Z",0,"Z",0,"R",3030,"R",274691,"A",,"R",0,"R",2476998,"R",1592265,"R",0,"R",331247,"A",,"R",0,"R",2813,"R",1926325
442879,"R",6499729,"R",5977676,"R",522053,"R",6499729,"R",6326747,"R",5947757,"R",-188477,"R",190513,"R",0,"R",815595,"R",-484055,"R",522053,"R",1205219,"R",0,"R",0,"R",0,"R",1205219,"R",0,"R",0,"R",4931217,"R",0,"R",0,"R",0,"R",0,"R",900806,"R",494724,"R",0,"R",6326747,"R",940274,"R",0,"R",1996103,"R",309555,"R",0,"R",2701825,"R",5947757
442930,"R",10964437,"R",6030906,"R",4933531,"R",10964437,"R",14549456,"R",11448366,"R",-43216,"R",3057874,"R",-1723797,"R",411465,"R",3187989,"R",4933531,"R",4122057,"R",114520,"R",0,"R",0,"R",4236577,"R",0,"R",0,"R",14481444,"R",0,"R",0,"R",0,"R",0,"R",68012,"R",0,"R",0,"R",14549456,"R",3303586,"R",0,"R",0,"R",0,"R",0,"R",8144780,"R",11448366
442958,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",164130,"R",6237,"Z",0,"Z",0,"R",170367,"Z",0,"Z",0,"R",361273,"R",164130,"Z",0,"Z",0,"Z",0,"R",11582,"A",,"R",0,"R",536985,"R",117675,"Z",0,"R",123630,"A",,"Z",0,"R",119766,"R",361071
442967,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",92749,"R",0,"R",0,"R",0,"R",92749,"R",0,"R",0,"R",187868,"R",92749,"R",0,"R",0,"R",924,"R",0,"A",,"R",6,"R",281547,"R",189025,"R",0,"R",188266,"A",,"R",0,"R",0,"R",377291
442985,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",391761,"R",11180,"R",0,"R",0,"R",402941,"R",0,"R",0,"R",1526621,"R",402941,"R",0,"R",0,"R",0,"R",266758,"A",,"R",0,"R",2196320,"R",706691,"R",0,"R",1037353,"A",,"R",0,"R",198956,"R",1943000
443021,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",870543,"R",0,"R",29879,"R",100818,"R",1001240,"R",980603,"R",0,"R",825000,"R",0,"R",0,"R",0,"R",13,"R",146818,"A",,"R",0,"R",971831,"R",236622,"R",0,"R",95015,"A",,"R",0,"R",221381,"R",553018
443137,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",521424,"R",0,"R",0,"R",0,"R",521424,"R",0,"R",0,"R",2822234,"R",0,"R",0,"R",0,"R",316405,"R",306512,"A",,"R",80580,"R",3525731,"R",957058,"R",0,"R",1361087,"A",,"R",0,"R",962877,"R",3281022
443146,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",338628,"R",0,"R",129140,"R",0,"R",467768,"R",0,"R",0,"R",298567,"R",338628,"R",129140,"R",0,"R",27,"R",60298,"A",,"R",0,"R",826660,"R",200000,"R",0,"R",288000,"A",,"R",0,"R",325601,"R",813601
